,HOTEL_NAME,HOTEL_URL
103,JW Marriott Marquis Hotel Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d3447941-Reviews-JW_Marriott_Marquis_Hotel_Dubai-Dubai_Emirate_of_Dubai.html
104,"Marriott Hotel Al Jaddaf, Dubai",https://www.tripadvisor.in/Hotel_Review-g295424-d5484974-Reviews-Marriott_Hotel_Al_Jaddaf_Dubai-Dubai_Emirate_of_Dubai.html
105,Auris Boutique Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d1889882-Reviews-Auris_Boutique_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
106,Jumeirah Creekside Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d2322457-Reviews-Jumeirah_Creekside_Hotel-Dubai_Emirate_of_Dubai.html
107,Pearl Marina Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d2615948-Reviews-Pearl_Marina_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
108,Holiday Inn Express Dubai - Safa Park,https://www.tripadvisor.in/Hotel_Review-g295424-d1093097-Reviews-Holiday_Inn_Express_Dubai_Safa_Park-Dubai_Emirate_of_Dubai.html
109,Kempinski Hotel Mall of the Emirates,https://www.tripadvisor.in/Hotel_Review-g295424-d582976-Reviews-Kempinski_Hotel_Mall_of_the_Emirates-Dubai_Emirate_of_Dubai.html
110,Al Salam Hotel Suites,https://www.tripadvisor.in/Hotel_Review-g295424-d566082-Reviews-Al_Salam_Hotel_Suites-Dubai_Emirate_of_Dubai.html
111,XVA Art Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d629175-Reviews-XVA_Art_Hotel-Dubai_Emirate_of_Dubai.html
112,Ascott Park Place Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d1079054-Reviews-Ascott_Park_Place_Dubai-Dubai_Emirate_of_Dubai.html
113,Auris Hotel Apartments Deira,https://www.tripadvisor.in/Hotel_Review-g295424-d2108323-Reviews-Auris_Hotel_Apartments_Deira-Dubai_Emirate_of_Dubai.html
114,Suha Hotel Apartments by Mondo,https://www.tripadvisor.in/Hotel_Review-g295424-d1434568-Reviews-Suha_Hotel_Apartments_by_Mondo-Dubai_Emirate_of_Dubai.html
115,Premier Inn Dubai Silicon Oasis Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d1654977-Reviews-Premier_Inn_Dubai_Silicon_Oasis_Hotel-Dubai_Emirate_of_Dubai.html
116,Ahmedia Heritage Guest House,https://www.tripadvisor.in/Hotel_Review-g295424-d618660-Reviews-Ahmedia_Heritage_Guest_House-Dubai_Emirate_of_Dubai.html
117,Lotus Downtown Metro Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d1222972-Reviews-Lotus_Downtown_Metro_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
118,JA Ocean View Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d3297630-Reviews-JA_Ocean_View_Hotel-Dubai_Emirate_of_Dubai.html
119,Marco Polo Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d314888-Reviews-Marco_Polo_Hotel-Dubai_Emirate_of_Dubai.html
120,Holiday Inn Dubai - Al Barsha,https://www.tripadvisor.in/Hotel_Review-g295424-d1139697-Reviews-Holiday_Inn_Dubai_Al_Barsha-Dubai_Emirate_of_Dubai.html
121,Ramada Downtown Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d1642600-Reviews-Ramada_Downtown_Dubai-Dubai_Emirate_of_Dubai.html
122,Holiday Inn Express Dubai Airport,https://www.tripadvisor.in/Hotel_Review-g295424-d1675299-Reviews-Holiday_Inn_Express_Dubai_Airport-Dubai_Emirate_of_Dubai.html
123,Fairmont Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d306758-Reviews-Fairmont_Dubai-Dubai_Emirate_of_Dubai.html
124,Savoy Park Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d621598-Reviews-Savoy_Park_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
125,Cosmopolitan Hotel Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d3195003-Reviews-Cosmopolitan_Hotel_Dubai-Dubai_Emirate_of_Dubai.html
126,Swissotel Living Al Ghurair,https://www.tripadvisor.in/Hotel_Review-g295424-d2553261-Reviews-Swissotel_Living_Al_Ghurair-Dubai_Emirate_of_Dubai.html
127,Winchester Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d1510050-Reviews-Winchester_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
128,Oaks Liwa Heights,https://www.tripadvisor.in/Hotel_Review-g295424-d1158696-Reviews-Oaks_Liwa_Heights-Dubai_Emirate_of_Dubai.html
129,Rose Rayhaan by Rotana,https://www.tripadvisor.in/Hotel_Review-g295424-d1657537-Reviews-Rose_Rayhaan_by_Rotana-Dubai_Emirate_of_Dubai.html
130,Marriott Executive Apartments Dubai Creek,https://www.tripadvisor.in/Hotel_Review-g295424-d299808-Reviews-Marriott_Executive_Apartments_Dubai_Creek-Dubai_Emirate_of_Dubai.html
131,Conrad Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d1456254-Reviews-Conrad_Dubai-Dubai_Emirate_of_Dubai.html
132,Suba Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d7235399-Reviews-Suba_Hotel-Dubai_Emirate_of_Dubai.html
133,JW Marriott Marquis Hotel Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d3447941-Reviews-JW_Marriott_Marquis_Hotel_Dubai-Dubai_Emirate_of_Dubai.html
134,"Marriott Hotel Al Jaddaf, Dubai",https://www.tripadvisor.in/Hotel_Review-g295424-d5484974-Reviews-Marriott_Hotel_Al_Jaddaf_Dubai-Dubai_Emirate_of_Dubai.html
135,Auris Boutique Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d1889882-Reviews-Auris_Boutique_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
136,Jumeirah Creekside Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d2322457-Reviews-Jumeirah_Creekside_Hotel-Dubai_Emirate_of_Dubai.html
137,Pearl Marina Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d2615948-Reviews-Pearl_Marina_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
138,Holiday Inn Express Dubai - Safa Park,https://www.tripadvisor.in/Hotel_Review-g295424-d1093097-Reviews-Holiday_Inn_Express_Dubai_Safa_Park-Dubai_Emirate_of_Dubai.html
139,Kempinski Hotel Mall of the Emirates,https://www.tripadvisor.in/Hotel_Review-g295424-d582976-Reviews-Kempinski_Hotel_Mall_of_the_Emirates-Dubai_Emirate_of_Dubai.html
140,Al Salam Hotel Suites,https://www.tripadvisor.in/Hotel_Review-g295424-d566082-Reviews-Al_Salam_Hotel_Suites-Dubai_Emirate_of_Dubai.html
141,XVA Art Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d629175-Reviews-XVA_Art_Hotel-Dubai_Emirate_of_Dubai.html
142,Ascott Park Place Dubai,https://www.tripadvisor.in/Hotel_Review-g295424-d1079054-Reviews-Ascott_Park_Place_Dubai-Dubai_Emirate_of_Dubai.html
143,Auris Hotel Apartments Deira,https://www.tripadvisor.in/Hotel_Review-g295424-d2108323-Reviews-Auris_Hotel_Apartments_Deira-Dubai_Emirate_of_Dubai.html
144,Suha Hotel Apartments by Mondo,https://www.tripadvisor.in/Hotel_Review-g295424-d1434568-Reviews-Suha_Hotel_Apartments_by_Mondo-Dubai_Emirate_of_Dubai.html
145,Premier Inn Dubai Silicon Oasis Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d1654977-Reviews-Premier_Inn_Dubai_Silicon_Oasis_Hotel-Dubai_Emirate_of_Dubai.html
146,Ahmedia Heritage Guest House,https://www.tripadvisor.in/Hotel_Review-g295424-d618660-Reviews-Ahmedia_Heritage_Guest_House-Dubai_Emirate_of_Dubai.html
147,Lotus Downtown Metro Hotel Apartments,https://www.tripadvisor.in/Hotel_Review-g295424-d1222972-Reviews-Lotus_Downtown_Metro_Hotel_Apartments-Dubai_Emirate_of_Dubai.html
148,JA Ocean View Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d3297630-Reviews-JA_Ocean_View_Hotel-Dubai_Emirate_of_Dubai.html
149,Marco Polo Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d314888-Reviews-Marco_Polo_Hotel-Dubai_Emirate_of_Dubai.html
150,JA Jebel Ali Beach Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d302792-Reviews-JA_Jebel_Ali_Beach_Hotel-Dubai_Emirate_of_Dubai.html
151,Premier Inn Dubai Investments Park Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d1053361-Reviews-Premier_Inn_Dubai_Investments_Park_Hotel-Dubai_Emirate_of_Dubai.html
152,Dubai Marriott Harbour Hotel & Suites,https://www.tripadvisor.in/Hotel_Review-g295424-d636140-Reviews-Dubai_Marriott_Harbour_Hotel_Suites-Dubai_Emirate_of_Dubai.html
153,Abidos Hotel Apartment Dubailand,https://www.tripadvisor.in/Hotel_Review-g295424-d3528571-Reviews-Abidos_Hotel_Apartment_Dubailand-Dubai_Emirate_of_Dubai.html
154,"Sheraton Grand Hotel, Dubai",https://www.tripadvisor.in/Hotel_Review-g295424-d6988965-Reviews-Sheraton_Grand_Hotel_Dubai-Dubai_Emirate_of_Dubai.html
155,Premier Inn Dubai International Airport Hotel,https://www.tripadvisor.in/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
