,HOTEL_NAME,HOTEL_URL
116,"D Varee Diva Bally Silom, Bangkok",https://www.tripadvisor.in/Hotel_Review-g293916-d1074197-Reviews-D_Varee_Diva_Bally_Silom_Bangkok-Bangkok.html
117,Pullman Bangkok Grande Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d676566-Reviews-Pullman_Bangkok_Grande_Sukhumvit-Bangkok.html
118,Eastin Grand Hotel Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d2318761-Reviews-Eastin_Grand_Hotel_Sathorn-Bangkok.html
119,Novotel Bangkok Platinum Pratunam,https://www.tripadvisor.in/Hotel_Review-g293916-d2322600-Reviews-Novotel_Bangkok_Platinum_Pratunam-Bangkok.html
120,Siri Sathorn Executive Serviced Residence,https://www.tripadvisor.in/Hotel_Review-g293916-d553900-Reviews-Siri_Sathorn_Executive_Serviced_Residence-Bangkok.html
121,Chateau de Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d299558-Reviews-Chateau_de_Bangkok-Bangkok.html
122,Eastin Hotel Makkasan,https://www.tripadvisor.in/Hotel_Review-g293916-d447652-Reviews-Eastin_Hotel_Makkasan-Bangkok.html
123,Sacha's Hotel Uno,https://www.tripadvisor.in/Hotel_Review-g293916-d1160075-Reviews-Sacha_s_Hotel_Uno-Bangkok.html
124,AETAS bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d1746106-Reviews-AETAS_bangkok-Bangkok.html
125,ibis Bangkok Siam Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d3529175-Reviews-Ibis_Bangkok_Siam_Hotel-Bangkok.html
126,Nouvo City Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d2027318-Reviews-Nouvo_City_Hotel-Bangkok.html
127,Prom Ratchada Residence & Spa,https://www.tripadvisor.in/Hotel_Review-g293916-d2623117-Reviews-Prom_Ratchada_Residence_Spa-Bangkok.html
128,Holiday Inn Express Bangkok Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d6467877-Reviews-Holiday_Inn_Express_Bangkok_Sathorn-Bangkok.html
129,FuramaXclusive Asoke,https://www.tripadvisor.in/Hotel_Review-g293916-d1012383-Reviews-FuramaXclusive_Asoke-Bangkok.html
130,At Mind Executive Suites,https://www.tripadvisor.in/Hotel_Review-g293916-d3916550-Reviews-At_Mind_Executive_Suites-Bangkok.html
131,Budacco,https://www.tripadvisor.in/Hotel_Review-g293916-d1627578-Reviews-Budacco-Bangkok.html
132,Paradiso Boutique Suites,https://www.tripadvisor.in/Hotel_Review-g293916-d1459399-Reviews-Paradiso_Boutique_Suites-Bangkok.html
133,Best Western Plus At 20 Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d2155557-Reviews-Best_Western_Plus_At_20_Sukhumvit-Bangkok.html
134,The Sunreno Serviced Apartment,https://www.tripadvisor.in/Hotel_Review-g293916-d2392415-Reviews-The_Sunreno_Serviced_Apartment-Bangkok.html
135,Citadines Sukhumvit 11 Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d627545-Reviews-Citadines_Sukhumvit_11_Bangkok-Bangkok.html
136,Orchid Resort,https://www.tripadvisor.in/Hotel_Review-g293916-d1844207-Reviews-Orchid_Resort-Bangkok.html
137,AETAS lumpini,https://www.tripadvisor.in/Hotel_Review-g293916-d2089242-Reviews-AETAS_lumpini-Bangkok.html
138,Citrus Sukhumvit 13 by Compass Hospitality,https://www.tripadvisor.in/Hotel_Review-g293916-d2017721-Reviews-Citrus_Sukhumvit_13_by_Compass_Hospitality-Bangkok.html
139,Hope Land Executive Residence,https://www.tripadvisor.in/Hotel_Review-g293916-d1699678-Reviews-Hope_Land_Executive_Residence-Bangkok.html
140,Grand Mercure Bangkok Fortune,https://www.tripadvisor.in/Hotel_Review-g293916-d299497-Reviews-Grand_Mercure_Bangkok_Fortune-Bangkok.html
141,V Residence Hotel and Serviced Apartment,https://www.tripadvisor.in/Hotel_Review-g293916-d1631067-Reviews-V_Residence_Hotel_and_Serviced_Apartment-Bangkok.html
142,The Period Pratunam,https://www.tripadvisor.in/Hotel_Review-g293916-d3254830-Reviews-The_Period_Pratunam-Bangkok.html
143,Tango Vibrant Living Place,https://www.tripadvisor.in/Hotel_Review-g293916-d1225658-Reviews-Tango_Vibrant_Living_Place-Bangkok.html
144,Navalai River Resort,https://www.tripadvisor.in/Hotel_Review-g293916-d1108233-Reviews-Navalai_River_Resort-Bangkok.html
145,Rama Gardens Hotel Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d305525-Reviews-Rama_Gardens_Hotel_Bangkok-Bangkok.html
146,"D Varee Diva Bally Silom, Bangkok",https://www.tripadvisor.in/Hotel_Review-g293916-d1074197-Reviews-D_Varee_Diva_Bally_Silom_Bangkok-Bangkok.html
147,Pullman Bangkok Grande Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d676566-Reviews-Pullman_Bangkok_Grande_Sukhumvit-Bangkok.html
148,Eastin Grand Hotel Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d2318761-Reviews-Eastin_Grand_Hotel_Sathorn-Bangkok.html
149,Novotel Bangkok Platinum Pratunam,https://www.tripadvisor.in/Hotel_Review-g293916-d2322600-Reviews-Novotel_Bangkok_Platinum_Pratunam-Bangkok.html
150,iCheck inn Soi 2,https://www.tripadvisor.in/Hotel_Review-g293916-d2413210-Reviews-ICheck_inn_Soi_2-Bangkok.html
151,Royal Princess Larn Luang,https://www.tripadvisor.in/Hotel_Review-g293916-d301332-Reviews-Royal_Princess_Larn_Luang-Bangkok.html
152,Kingston Suites,https://www.tripadvisor.in/Hotel_Review-g293916-d1720924-Reviews-Kingston_Suites-Bangkok.html
153,Baan Chart,https://www.tripadvisor.in/Hotel_Review-g293916-d3584723-Reviews-Baan_Chart-Bangkok.html
154,At Mind Executive Suites,https://www.tripadvisor.in/Hotel_Review-g293916-d3916550-Reviews-At_Mind_Executive_Suites-Bangkok.html
155,Citadines Sukhumvit 8 Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d1110622-Reviews-Citadines_Sukhumvit_8_Bangkok-Bangkok.html
156,Prime Hotel Central Station Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d3800280-Reviews-Prime_Hotel_Central_Station_Bangkok-Bangkok.html
157,The Tarntawan Hotel Surawong Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d554499-Reviews-The_Tarntawan_Hotel_Surawong_Bangkok-Bangkok.html
158,Aspen Suites Hotel Sukhumvit 2 Bangkok by Compass Hospitality,https://www.tripadvisor.in/Hotel_Review-g293916-d1024223-Reviews-Aspen_Suites_Hotel_Sukhumvit_2_Bangkok_by_Compass_Hospitality-Bangkok.html
159,Vic3 Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d1965907-Reviews-Vic3_Bangkok-Bangkok.html
160,Best Western Plus At 20 Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d2155557-Reviews-Best_Western_Plus_At_20_Sukhumvit-Bangkok.html
161,FX Hotel Metrolink Makkasan,https://www.tripadvisor.in/Hotel_Review-g293916-d2547009-Reviews-FX_Hotel_Metrolink_Makkasan-Bangkok.html
162,The Siam Heritage,https://www.tripadvisor.in/Hotel_Review-g293916-d574395-Reviews-The_Siam_Heritage-Bangkok.html
163,The Grand Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d7246304-Reviews-The_Grand_Sathorn-Bangkok.html
164,Silom Serene,https://www.tripadvisor.in/Hotel_Review-g293916-d478078-Reviews-Silom_Serene-Bangkok.html
165,Holiday Inn Express Bangkok Sukhumvit 11,https://www.tripadvisor.in/Hotel_Review-g293916-d6954846-Reviews-Holiday_Inn_Express_Bangkok_Sukhumvit_11-Bangkok.html
166,Tai-Pan Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d305396-Reviews-Tai_Pan_Hotel-Bangkok.html
167,The Silver Palm Rama 9 - Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d9792865-Reviews-The_Silver_Palm_Rama_9_Bangkok-Bangkok.html
168,Arize Hotel Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d3469453-Reviews-Arize_Hotel_Sukhumvit-Bangkok.html
169,Qiu Hotel Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d1936735-Reviews-Qiu_Hotel_Sukhumvit-Bangkok.html
170,Salil Hotel Sukhumvit Soi 8,https://www.tripadvisor.in/Hotel_Review-g293916-d1020427-Reviews-Salil_Hotel_Sukhumvit_Soi_8-Bangkok.html
171,Centra by Centara Government Complex Hotel & Convention Centre Chaeng Watthana,https://www.tripadvisor.in/Hotel_Review-g293916-d3522027-Reviews-Centra_by_Centara_Government_Complex_Hotel_Convention_Centre_Chaeng_Watthana-Bangkok.html
172,Siam Swana Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d2464660-Reviews-Siam_Swana_Hotel-Bangkok.html
173,The Four Wings Hotel,https://www.tripadvisor.in/Hotel_Review-g293916-d546578-Reviews-The_Four_Wings_Hotel-Bangkok.html
174,Bossotel Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d456300-Reviews-Bossotel_Bangkok-Bangkok.html
175,AT EASE saladaeng by AETAS,https://www.tripadvisor.in/Hotel_Review-g293916-d619166-Reviews-AT_EASE_saladaeng_by_AETAS-Bangkok.html
176,President Park Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d305611-Reviews-President_Park_Bangkok-Bangkok.html
177,FuramaXclusive Sathorn,https://www.tripadvisor.in/Hotel_Review-g293916-d634225-Reviews-FuramaXclusive_Sathorn-Bangkok.html
178,The Fusion Suites Bangkok,https://www.tripadvisor.in/Hotel_Review-g293916-d1444313-Reviews-The_Fusion_Suites_Bangkok-Bangkok.html
179,X2 Vibe Bangkok Sukhumvit,https://www.tripadvisor.in/Hotel_Review-g293916-d11717578-Reviews-X2_Vibe_Bangkok_Sukhumvit-Bangkok.html
